단념하다	t a̠ː n ɲ j ʌ̹ m ɦ a̠ d a̠
뉴델리	ɲ j u d e̞ ʎ ʎ i
청소년	t͡ɕʰ ʌ̹ ŋ sʰ o̞ ɲ j ʌ̹ n
장인어른	t͡ɕ a̠ː ŋ i n ʌ̹ ɾ ɯ n
띠앗	t͈ i a̠ t̚
빈곤	p i n ɡ o̞ n
흔히	x ɯ n ʝ i
위기	ɥ i ɡ i
실체	ɕʰ i ʎ t͡ɕʰ e̞
능력	n ɯ ŋ ɲ j ʌ̹ k̚
서투르다	sʰ ɘː tʰ u ɾ ɯ d a̠
아무것	a̠ː m u ɡ ʌ̹ t̚
훌륭하다	ɸʷ u ʎ ʎ j u ŋ ɦ a̠ d a̠
찜질방	t͡ɕ͈ i m d͡ʑ i ɭ b a̠ ŋ
홍	ɸʷ o̞ ŋ
가시다	k a̠ ɕʰ i d a̠
떨리다	t͈ ʌ̹ ʎ ʎ i d a̠
남의자	n a̠ m ɰ i d͡ʑ a̠
실습	ɕʰ i ɭ s͈ ɯ p̚
집오리	t͡ɕ i b o̞ ɾ i
듯	t ɯ t̚
금강모치	k ɯ m ɡ a̠ ŋ m o̞ t͡ɕʰ i
무리	m u ɾ i
작가	t͡ɕ a̠ k̚ k͈ a̠
빚다	p i t̚ t͈ a̠
특정	tʰ ɯ k̚ t͡ɕ͈ ʌ̹ ŋ
고을	k o̞ ɯ ɭ
방광	p a̠ ŋ ɡ w a̠ ŋ
까마귓과	k͈ a̠ m a̠ ɡ ɥ i t̚ k͈ w a̠
결합하다	k j ʌ̹ ɾ ɦ a̠ pʰ a̠ d a̠
ᆫ데	n d e̞
쌀쌀히	s͈ a̠ ɭ s͈ a̠ ɾ ʝ i
타	tʰ a̠
난초	n a̠ ɲ t͡ɕʰ o̞
연합	j ʌ̹ n ɦ a̠ p̚
셔터	ɕʰ ʌ̹ tʰ ʌ̹
업종	ʌ̹ p̚ t͡ɕ͈ o̞ ŋ
천당	t͡ɕʰ ʌ̹ n d a̠ ŋ
뒤섞다	t ɥ i sʰ ʌ̹ k̚ t͈ a̠
루블	ɾ u b ɯ ɭ
줄다	t͡ɕ uː ɭ d a̠
럼	ɾ ʌ̹ m
비빔	p i b i m
불라	p u ɭ ɭ a̠
무사	m u sʰ a̠
세륨	sʰ e̞ ɾ j u m
요람	j o ɾ a̠ m
고집하다	k o̞ d͡ʑ i pʰ a̠ d a̠
잠기다	t͡ɕ a̠ m ɡ i d a̠
사슬	sʰ a̠ sʰ ɯ ɭ
하이힐	h a̠ i ʝ i ɭ
출산	t͡ɕʰ u ɭ s͈ a̠ n
오믈렛	o̞ m ɯ ɭ ɭ e̞ t̚
롤러코스터	ɾ o̞ ɭ ɭ ʌ̹ kʰ o̞ sʰ ɯ tʰ ʌ̹
제한하다	t͡ɕ e̞ː ɦ a̠ n ɦ a̠ d a̠
몽둥이	m o̞ ŋ d u ŋ i
토록	tʰ o̞ ɾ o̞ k̚
상투메	sʰ a̠ ŋ tʰ u m e̞
식당	ɕʰ i k̚ t͈ a̠ ŋ
증	t͡ɕ ɯ ŋ
얼음과자	ʌ̹ ɾ ɯ m ɡ w a̠ d͡ʑ a̠
수성	sʰ u sʰ ʌ̹ ŋ
서랍	sʰ ʌ̹ ɾ a̠ p̚
등걸	t ɯ ŋ ɡ ʌ̹ ɭ
너트	n ʌ̹ tʰ ɯ
두리안	t u ɾ i a̠ n
천리마	t͡ɕʰ ʌ̹ ʎ ʎ i m a̠
변하다	p j ɘː n ɦ a̠ d a̠
조금	t͡ɕ o̞ ɡ ɯ m
붉은부리흰죽지	p u ɭ ɡ ɯ n b u ɾ i ʝ i ɲ d͡ʑ u k̚ t͡ɕ͈ i
용언	j oː ŋ ʌ̹ n
외복사근	w e̞ b o̞ k s͈ a̠ ɡ ɯ n
산업	sʰ a̠ː n ʌ̹ p̚
사뿐사뿐	sʰ a̠ p͈ u n sʰ a̠ p͈ u n
통발	tʰ o̞ ŋ b a̠ ɭ
저장	t͡ɕ ʌ̹ d͡ʑ a̠ ŋ
활시위	ɸ w a̠ ɭ ɕ͈ i ɥ i
오등	o̞ː d ɯ ŋ
한약	h a̠ ɲ j a̠ k̚
부분	p u b u n
놀라다	n o̞ː ɭ ɭ a̠ d a̠
사이트	sʰ a̠ i tʰ ɯ
넓히다	n ʌ̹ ɭ pʰ i d a̠
얹다	ʌ̹ n t͈ a̠
제사	t͡ɕ e̞ː sʰ a̠
민국	m i n ɡ u k̚
동방	t o̞ ŋ b a̠ ŋ
트렁크	tʰ ɯ ɾ ʌ̹ ŋ k x ɯ
인하다	i n ɦ a̠ d a̠
역	j ʌ̹ k̚
굴다	k u ɭ d a̠
슈퍼스타	ɕʰ u pʰ ʌ̹ sʰ ɯ tʰ a̠
운동량	uː n d o̞ ŋ ɲ j a̠ ŋ
결론	k j ʌ̹ ɭ ɭ o̞ n
일자	i ʎ t͡ɕ͈ a̠
우비다	u b i d a̠
까막눈	k͈ a̠ m a̠ ŋ n u n
배신하다	p ɛː ɕʰ i n ɦ a̠ d a̠
영사	j ʌ̹ ŋ sʰ a̠
경련	k j ʌ̹ ŋ ɲ j ʌ̹ n
사르르	sʰ a̠ ɾ ɯ ɾ ɯ
오케이	o̞ kʰ e̞ i
정변	t͡ɕ ʌ̹ ŋ b j ʌ̹ n
구류	k u ɾ j u
습관	sʰ ɯ p̚ k͈ w a̠ n
테러범	tʰ e̞ ɾ ʌ̹ b ʌ̹ m
건강히	k ɘː n ɡ a̠ ŋ ʝ i
마을	m a̠ ɯ ɭ
오뎅	o̞ d e̞ ŋ
탈조선	tʰ a̠ ʎ d͡ʑ o̞ sʰ ʌ̹ n
악성	a̠ k s͈ ʌ̹ ŋ
꽃병	k͈ o̞ t̚ p͈ j ʌ̹ ŋ
사우나	sʰ a̠ u n a̠
톈	tʰ j e̞ n
불쌍놈	p uː ɭ s͈ a̠ ŋ n o̞ m
솔	sʰ o̞ ɭ
여인	j ʌ̹ i n
야식	j a̠ː ɕʰ i k̚
교활하다	k j o β w a̠ ɾ ɦ a̠ d a̠
친정	t͡ɕʰ i ɲ d͡ʑ ʌ̹ ŋ
적극적	t͡ɕ ʌ̹ k̚ k͈ ɯ k̚ t͡ɕ͈ ʌ̹ k̚
셈판	sʰ e̞ː m pʰ a̠ n
데려오다	t e̞ ɾ j ʌ̹ o̞ d a̠
육지	j u k̚ t͡ɕ͈ i
량반	ɾ j a̠ ŋ b a̠ n
알리바바	a̠ ʎ ʎ i b a̠ b a̠
오라버님	o̞ ɾ a̠ b ʌ̹ n i m
고라니	k o̞ ɾ a̠ n i
애국자	ɛː ɡ u k̚ t͡ɕ͈ a̠
본질	p o̞ ɲ d͡ʑ i ɭ
텔펜	tʰ e̞ ɭ pʰ e̞ n
억류	ʌ̹ ŋ ɲ j u
질투	t͡ɕ i ɭ tʰ u
체육관	t͡ɕʰ e̞ j u k̚ k͈ w a̠ n
착하다	t͡ɕʰ a̠ kʰ a̠ d a̠
정치적	t͡ɕ ʌ̹ ŋ t͡ɕʰ i d͡ʑ ʌ̹ k̚
끊다	k͈ ɯ n tʰ a̠
에	e̞
척수	t͡ɕʰ ʌ̹ k s͈ u
인도	i n d o̞
검술	k ɘː m sʰ u ɭ
졸다	t͡ɕ o̞ː ɭ d a̠
떼	t͈ e̞
이스라엘	i sʰ ɯ ɾ a̠ e̞ ɭ
더	t ʌ̹
삼한	sʰ a̠ m ɦ a̠ n
옷	o̞ t̚
예술가	j e̞ː sʰ u ɭ ɡ a̠
일반적	i ɭ b a̠ ɲ d͡ʑ ʌ̹ k̚
민화	m i n β w a̠
왼쪽	w e̞ː ɲ t͡ɕ͈ o̞ k̚
상업	sʰ a̠ ŋ ʌ̹ p̚
상당하다	sʰ a̠ ŋ d a̠ ŋ ɦ a̠ d a̠
스케이트보드	sʰ ɯ kʰ e̞ i tʰ ɯ b o̞ d ɯ
부줌부라	p u d͡ʑ u m b u ɾ a̠
알려지다	a̠ ʎ ʎ j ʌ̹ d͡ʑ i d a̠
청진기	t͡ɕʰ ʌ̹ ŋ d͡ʑ i n ɡ i
범죄자	p ɘː m d͡ʑ w e̞ d͡ʑ a̠
논의	n o̞ n ɰ i
씹	ɕ͈ i p̚
방송	p a̠ː ŋ sʰ o̞ ŋ
노른자위	n o̞ ɾ ɯ ɲ d͡ʑ a̠ ɥ i
집어넣다	t͡ɕ i b ʌ̹ n ʌ̹ tʰ a̠
마우자	m a̠ u d͡ʑ a̠
동일하다	t o̞ ŋ i ɾ ɦ a̠ d a̠
콜라보	kʰ o̞ ɭ ɭ a̠ b o̞
라임	ɾ a̠ i m
바냐	p a̠ ɲ j a̠
접종하다	t͡ɕ ʌ̹ p̚ t͡ɕ͈ o̞ ŋ ɦ a̠ d a̠
부딪치다	p u d i t̚ t͡ɕʰ i d a̠
아브라함	a̠ b ɯ ɾ a̠ ɦ a̠ m
용감하다	j oː ŋ ɡ a̠ m ɦ a̠ d a̠
화장실	ɸ w a̠ d͡ʑ a̠ ŋ ɕʰ i ɭ
단추	t a̠ ɲ t͡ɕʰ u
신시아	ɕʰ i n ɕʰ i a̠
건너편	k ɘː n n ʌ̹ pʰ j ʌ̹ n
괭이	k w ɛː ŋ i
사향고양이	sʰ a̠ ʝ j a̠ ŋ ɡ o̞ j a̠ ŋ i
소용돌이	sʰ o̞ j o ŋ d o̞ ɾ i
ㅈㅅ	t͡ɕ w e̞ sʰ o̞ ŋ
마누라	m a̠ n u ɾ a̠
총각	t͡ɕʰ o̞ː ŋ ɡ a̠ k̚
의제	ɰ i d͡ʑ e̞
짱꼴라	t͡ɕ͈ a̠ ŋ k͈ o̞ ɭ ɭ a̠
잠깐	t͡ɕ a̠ m k͈ a̠ n
털어놓다	tʰ ʌ̹ ɾ ʌ̹ n o̞ tʰ a̠
웹	w e̞ p̚
토스터	tʰ o̞ sʰ ɯ tʰ ʌ̹
밝쥐	p a̠ k̚ t͡ɕ͈ ɥ i
계속되다	k j e̞ː sʰ o̞ k̚ t͈ w e̞ d a̠
청하다	t͡ɕʰ ʌ̹ ŋ ɦ a̠ d a̠
카나	kʰ a̠ n a̠
품질	pʰ uː m d͡ʑ i ɭ
흙	x ɯ k̚
숙답	sʰ u k̚ t͈ a̠ p̚
가지	k a̠ d͡ʑ i
이곳	i ɡ o̞ t̚
체적	t͡ɕʰ e̞ d͡ʑ ʌ̹ k̚
감기다	k a̠ m ɡ i d a̠
유두	j u d u
카보베르데	kʰ a̠ b o̞ b e̞ ɾ ɯ d e̞
점주	t͡ɕ ʌ̹ m d͡ʑ u
신기루	ɕʰ iː n ɡ i ɾ u
죄수	t͡ɕ w e̞ sʰ u
잠그다	t͡ɕ a̠ m ɡ ɯ d a̠
능격	n ɯ ŋ ɡ j ʌ̹ k̚
미녀	m iː ɲ j ʌ̹
스펀지	sʰ ɯ pʰ ʌ̹ ɲ d͡ʑ i
범인	p ɘː m i n
마리	m a̠ ɾ i
혼란	ɸʷ o̞ː ɭ ɭ a̠ n
방공	p a̠ ŋ ɡ o̞ ŋ
나폴리	n a̠ pʰ o̞ ʎ ʎ i
속옷	sʰ o̞ː ɡ o̞ t̚
화분	ɸ w a̠ b u n
수호	sʰ u β o̞
덮밥	t ʌ̹ p̚ p͈ a̠ p̚
인터뷰	i n tʰ ʌ̹ b j u
고모부	k o̞ m o̞ b u
넋	n ʌ̹ k̚
제공	t͡ɕ e̞ ɡ o̞ ŋ
사천	sʰ a̠ t͡ɕʰ ʌ̹ n
전골	t͡ɕ ɘː n ɡ o̞ ɭ
여진	j ʌ̹ d͡ʑ i n
공산당	k o̞ ŋ sʰ a̠ n d a̠ ŋ
동물학	t o̞ ŋ m u ɾ ɦ a̠ k̚
그림엽서	k ɯː ɾ i m j ʌ̹ p s͈ ʌ̹
텅스텐	tʰ ʌ̹ ŋ sʰ ɯ tʰ e̞ n
왕	w a̠ ŋ
전치사	t͡ɕ ʌ̹ ɲ t͡ɕʰ i sʰ a̠
꼬리치레도롱뇽	k͈ o̞ ɾ i t͡ɕʰ i ɾ e̞ d o̞ ɾ o̞ ŋ ɲ j o ŋ
수리하다	sʰ u ɾ i ɦ a̠ d a̠
이분	i b u n
광	k w a̠ ŋ
드르렁드르렁	t ɯ ɾ ɯ ɾ ʌ̹ ŋ d ɯ ɾ ɯ ɾ ʌ̹ ŋ
도달하다	t o̞ː d a̠ ɾ ɦ a̠ d a̠
서서히	sʰ ɘː sʰ ʌ̹ ʝ i
독극물	t o̞ k̚ k͈ ɯ ŋ m u ɭ
이유	iː j u
유출	j u t͡ɕʰ u ɭ
동안	t o̞ ŋ a̠ n
식다	ɕʰ i k̚ t͈ a̠
거미	k ʌ̹ m i
신놀린	ɕʰ i n n o̞ ʎ ʎ i n
진짜	t͡ɕ i ɲ t͡ɕ͈ a̠
자기	t͡ɕ a̠ ɡ i
오리나무	o̞ ɾ i n a̠ m u
쿠데타	kʰ u d e̞ tʰ a̠
품삯	pʰ u m s͈ a̠ k̚
더듬이다리	t ʌ̹ d ɯ m i d a̠ ɾ i
여섯	j ʌ̹ sʰ ʌ̹ t̚
기기	k i ɡ i
서표	sʰ ʌ̹ pʰ j o
괴뢰	k w e̞ː ɾ w e̞
가락지	k a̠ ɾ a̠ k̚ t͡ɕ͈ i
군관	k u n ɡ w a̠ n
인	i n
놀이기구	n o̞ ɾ i ɡ i ɡ u
남장	n a̠ m d͡ʑ a̠ ŋ
압박	a̠ p̚ p͈ a̠ k̚
감소	k a̠ː m sʰ o̞
자료	t͡ɕ a̠ ɾ j o
서로	sʰ ʌ̹ ɾ o̞
아홉	a̠ β o̞ p̚
여관	j ʌ̹ ɡ w a̠ n
간단하다	k a̠ n t͈ a̠ n ɦ a̠ d a̠
동지	t o̞ ŋ d͡ʑ i
폍	pʰ j ʌ̹ t̚
단고기	t a̠ n ɡ o̞ ɡ i
곱다랗다	k o̞ː p̚ t͈ a̠ ɾ a̠ tʰ a̠
녕	ɲ j ʌ̹ ŋ
꼬리지느러미	k͈ o̞ ɾ i d͡ʑ i n ɯ ɾ ʌ̹ m i
의식하다	ɰ iː ɕʰ i kʰ a̠ d a̠
카르볼린	kʰ a̠ ɾ ɯ b o̞ ʎ ʎ i n
녁	ɲ j ʌ̹ k̚
서식지	sʰ ʌ̹ ɕʰ i k̚ t͡ɕ͈ i
엘살바도르	e̞ ɭ sʰ a̠ ɭ b a̠ d o̞ ɾ ɯ
노르웨이	n o̞ ɾ ɯ w e̞ i
연속극	j ʌ̹ n sʰ o̞ k̚ k͈ ɯ k̚
훨씬	ɸ w ʌ̹ ɭ ɕ͈ i n
시작되다	ɕʰ iː d͡ʑ a̠ k̚ t͈ w e̞ d a̠
자녀	t͡ɕ a̠ ɲ j ʌ̹
메히꼬	m e̞ ʝ i k͈ o̞
물시계	m u ɭ ɕ͈ i ɡ j e̞
말씀	m a̠ː ɭ s͈ ɯ m
드라마	t ɯ ɾ a̠ m a̠
기모노	k i m o̞ n o̞
파자마	pʰ a̠ d͡ʑ a̠ m a̠
꼴사납다	k͈ o̞ ɭ sʰ a̠ n a̠ p̚ t͈ a̠
인치	i ɲ t͡ɕʰ i
자정	t͡ɕ a̠ d͡ʑ ʌ̹ ŋ
납자루	n a̠ p̚ t͡ɕ͈ a̠ ɾ u
꺽정이	k͈ ʌ̹ k̚ t͡ɕ͈ ʌ̹ ŋ i
바다말	p a̠ d a̠ m a̠ ɭ
사회학	sʰ a̠ β w e̞ ɦ a̠ k̚
판단	pʰ a̠ n d a̠ n
산소	sʰ a̠ n sʰ o̞
어파	ɘː pʰ a̠
아주머니	a̠ d͡ʑ u m ʌ̹ n i
펫	pʰ e̞ t̚
모세혈관	m o̞ sʰ e̞ ʝ j ʌ̹ ɭ ɡ w a̠ n
허리띠	h ʌ̹ ɾ i t͈ i
거르다	k ʌ̹ ɾ ɯ d a̠
이도	i d o̞
밥집	p a̠ p̚ t͡ɕ͈ i p̚
방석집	p a̠ ŋ sʰ ʌ̹ k̚ t͡ɕ͈ i p̚
결과적	k j ʌ̹ ɭ ɡ w a̠ d͡ʑ ʌ̹ k̚
용이하다	j o ŋ i ɦ a̠ d a̠
이야기	i j a̠ ɡ i
심리학	ɕʰ i m n i ɦ a̠ k̚
주말	t͡ɕ u m a̠ ɭ
뻐꾸기	p͈ ʌ̹ k͈ u ɡ i
무탈	m u tʰ a̠ ɭ
발	p a̠ː ɭ
낙제	n a̠ k̚ t͡ɕ͈ e̞
누군가	n u ɡ u n ɡ a̠
공연	k o̞ ŋ j ʌ̹ n
영양제	j ʌ̹ ŋ j a̠ ŋ d͡ʑ e̞
부	p uː
촉수	t͡ɕʰ o̞ k s͈ u
세	sʰ e̞ː
악한	a̠ kʰ a̠ n
가미카제	k a̠ m i kʰ a̠ d͡ʑ e̞
스틱	sʰ ɯ tʰ i k̚
보고하다	p o̞ː ɡ o̞ ɦ a̠ d a̠
경찰관	k j ɘː ŋ t͡ɕʰ a̠ ɭ ɡ w a̠ n
꼴	k͈ o̞ ɭ
회합	ɸ w e̞ː ɦ a̠ p̚
낙하산	n a̠ kʰ a̠ sʰ a̠ n
어뢰	ʌ̹ ɾ w e̞
엉망	ʌ̹ ŋ m a̠ ŋ
전술	t͡ɕ ɘː n sʰ u ɭ
크림	k x ɯ ɾ i m
찧다	t͡ɕ͈ i tʰ a̠
선거하다	sʰ ɘː n ɡ ʌ̹ ɦ a̠ d a̠
산스크리트어	sʰ a̠ n sʰ ɯ k x ɯ ɾ i tʰ ɯ ʌ̹
반립자	p a̠ ʎ ʎ i p̚ t͡ɕ͈ a̠
회의하다	ɸ w e̞ ɰ i ɦ a̠ d a̠
육분의	j u k̚ p͈ u n ɰ i
수준	sʰ u d͡ʑ u n
가능하다	k a̠ː n ɯ ŋ ɦ a̠ d a̠
겨를	k j ʌ̹ ɾ ɯ ɭ
사진빨	sʰ a̠ d͡ʑ i n p͈ a̠ ɭ
잉어	iː ŋ ʌ̹
봉사	p o̞ː ŋ sʰ a̠
동거인	t o̞ ŋ ɡ ʌ̹ i n
친절하다	t͡ɕʰ i ɲ d͡ʑ ʌ̹ ɾ ɦ a̠ d a̠
센트	sʰ e̞ n tʰ ɯ
더빙	t ʌ̹ b i ŋ
건너다	k ɘː n n ʌ̹ d a̠
영본	j ʌ̹ ŋ b o̞ n
살금살금	sʰ a̠ ɭ ɡ ɯ m sʰ a̠ ɭ ɡ ɯ m
서강	sʰ ʌ̹ ɡ a̠ ŋ
수소	sʰ u sʰ o̞
소	sʰ o̞
프랑슘	pʰ ɯ ɾ a̠ ŋ ɕʰ u m
불교	p u ɭ ɡ j o
연방	j ʌ̹ n b a̠ ŋ
배심원	p ɛː ɕʰ i m w ʌ̹ n
달러	t a̠ ɭ ɭ ʌ̹
화지	ɸ w a̠ d͡ʑ i
청각	t͡ɕʰ ʌ̹ ŋ ɡ a̠ k̚
갈아입다	k a̠ ɾ a̠ i p̚ t͈ a̠
설날	sʰ ɘː ɭ ɭ a̠ ɭ
안녕하다	a̠ n ɲ j ʌ̹ ŋ ɦ a̠ d a̠
자지	t͡ɕ a̠ː d͡ʑ i
원족	w ʌ̹ ɲ d͡ʑ o̞ k̚
애무하다	ɛː m u ɦ a̠ d a̠
춤추다	t͡ɕʰ u m t͡ɕʰ u d a̠
얶	ʌ̹ k̚
바이블	p a̠ i b ɯ ɭ
중반	t͡ɕ u ŋ b a̠ n
원자력	w ʌ̹ ɲ d͡ʑ a̠ ɾ j ʌ̹ k̚
두려워하다	t u ɾ j ʌ̹ w ʌ̹ ɦ a̠ d a̠
특별	tʰ ɯ k̚ p͈ j ʌ̹ ɭ
방앗간	p a̠ ŋ a̠ t̚ k͈ a̠ n
한가위	h a̠ n ɡ a̠ ɥ i
계사	k j e̞ː sʰ a̠
방편	p a̠ ŋ pʰ j ʌ̹ n
주교	t͡ɕ u ɡ j o
따름	t͈ a̠ ɾ ɯ m
지하드	t͡ɕ i ɦ a̠ d ɯ
열심히	j ʌ̹ ɭ ɕ͈ i m ʝ i
반동분자	p a̠ː n d o̞ ŋ b u ɲ d͡ʑ a̠
충전기	t͡ɕʰ u ŋ d͡ʑ ʌ̹ n ɡ i
트럼프	tʰ ɯ ɾ ʌ̹ m pʰ ɯ
전학	t͡ɕ ɘː n ɦ a̠ k̚
로동자구	ɾ o̞ d o̞ ŋ d͡ʑ a̠ ɡ u
계급	k j e̞ ɡ ɯ p̚
흔적	x ɯ ɲ d͡ʑ ʌ̹ k̚
회견	ɸ w e̞ː ɡ j ʌ̹ n
피스톨	pʰ i sʰ ɯ tʰ o̞ ɭ
도리	t o̞ː ɾ i
블루진	p ɯ ɭ ɭ u d͡ʑ i n
상완삼두근	sʰ a̠ ŋ w a̠ n sʰ a̠ m d u ɡ ɯ n
한국말	h a̠ː n ɡ u ŋ m a̠ ɭ
찌다	t͡ɕ͈ i d a̠
통계	tʰ o̞ː ŋ ɡ j e̞
유모	j u m o̞
일반	i ɭ b a̠ n
종	t͡ɕ o̞ ŋ
반죽	p a̠ ɲ d͡ʑ u k̚
여건	j ɘː ɡ ʌ̹ n
대두어	t ɛː d u ʌ̹
어찌	ʌ̹ t͡ɕ͈ i
칠	t͡ɕʰ i ɭ
솔	sʰ o̞ː ɭ
오류	o̞ː ɾ j u
국적	k u k̚ t͡ɕ͈ ʌ̹ k̚
우물	u m u ɭ
대리점	t ɛː ɾ i d͡ʑ ʌ̹ m
펳	pʰ e̞ t̚
탐험	tʰ a̠ m ɦ ʌ̹ m
조사하다	t͡ɕ o̞ sʰ a̠ ɦ a̠ d a̠
각막	k a̠ ŋ m a̠ k̚
지지	t͡ɕ i d͡ʑ i
광서	k w a̠ ŋ sʰ ʌ̹
터널	tʰ ʌ̹ n ʌ̹ ɭ
줄기	t͡ɕ u ɭ ɡ i
쑥	s͈ u k̚
전상장골극	t͡ɕ ʌ̹ n sʰ a̠ ŋ d͡ʑ a̠ ŋ ɡ o̞ ɭ ɡ ɯ k̚
빗장뼈	p i t̚ t͡ɕ͈ a̠ ŋ p͈ j ʌ̹
환경오염	ɸ w a̠ n ɡ j ʌ̹ ŋ o̞ j ʌ̹ m
제주땃쥐	t͡ɕ e̞ d͡ʑ u t͈ a̠ t̚ t͡ɕ͈ ɥ i
귀국	k ɥ iː ɡ u k̚
사상	sʰ a̠ː sʰ a̠ ŋ
분리주의	p u ʎ ʎ i d͡ʑ u ɰ i
나치	n a̠ t͡ɕʰ i
타이	tʰ a̠ i
참마자	t͡ɕʰ a̠ m m a̠ d͡ʑ a̠
스럽다	sʰ ɯ ɾ ʌ̹ p̚ t͈ a̠
울란바토르	u ɭ ɭ a̠ n b a̠ tʰ o̞ ɾ ɯ
후작	ɸʷ u d͡ʑ a̠ k̚
어드벤처	ʌ̹ d ɯ b e̞ ɲ t͡ɕʰ ʌ̹
안전하다	a̠ ɲ d͡ʑ ʌ̹ n ɦ a̠ d a̠
큰	k x ɯ n
멍멍	m ʌ̹ ŋ m ʌ̹ ŋ
활동하다	ɸ w a̠ ɭ t͈ o̞ ŋ ɦ a̠ d a̠
인민	i n m i n
출원자	t͡ɕʰ u ɾ w ʌ̹ ɲ d͡ʑ a̠
창세기	t͡ɕʰ a̠ ŋ sʰ e̞ ɡ i
유머	j u m ʌ̹
큰집박쥐	k x ɯ ɲ d͡ʑ i p̚ p͈ a̠ k̚ t͡ɕ͈ ɥ i
비난하다	p iː n a̠ n ɦ a̠ d a̠
추리닝	t͡ɕʰ u ɾ i n i ŋ
온돌	o̞ n d o̞ ɭ
조만간	t͡ɕ o̞ː m a̠ n ɡ a̠ n
고급	k o̞ ɡ ɯ p̚
할로윈	h a̠ ɭ ɭ o̞ ɥ i n
성취	sʰ ʌ̹ ŋ t͡ɕʰ ɥ i
공로	k o̞ ŋ n o̞
아서	a̠ sʰ ʌ̹
포로	pʰ o̞ː ɾ o̞
밀	m iː ɭ
리비도	ɾ i b i d o̞
비슷하다	p i sʰ ɯ tʰ a̠ d a̠
그치다	k ɯ t͡ɕʰ i d a̠
꺽저구	k͈ ʌ̹ k̚ t͡ɕ͈ ʌ̹ ɡ u
장교	t͡ɕ a̠ː ŋ ɡ j o
을게	ɯ ɭ k͈ e̞
민수기	m i n sʰ u ɡ i
떫디떫다	t͈ ɘː ɭ t͈ i t͈ ʌ̹ ɭ t͈ a̠
나루	n a̠ ɾ u
대학수학능력시험	t ɛː ɦ a̠ k s͈ u ɦ a̠ ŋ n ɯ ŋ ɲ j ʌ̹ k ɕ͈ i ɦ ʌ̹ m
탕	tʰ a̠ː ŋ
학술	h a̠ k s͈ u ɭ
저기	t͡ɕ ʌ̹ ɡ i
지역	t͡ɕ i j ʌ̹ k̚
남용	n a̠ː m j o ŋ
답정너	t a̠ p̚ t͡ɕ͈ ʌ̹ ŋ n ʌ̹
의원	ɰ i w ʌ̹ n
떼아트르	t͈ e̞ a̠ tʰ ɯ ɾ ɯ
방지	p a̠ ŋ d͡ʑ i
목사	m o̞ k s͈ a̠
예비	j e̞ b i
분명하다	p u n m j ʌ̹ ŋ ɦ a̠ d a̠
문방	m u n b a̠ ŋ
수간	sʰ u ɡ a̠ n
신체	ɕʰ i ɲ t͡ɕʰ e̞
뜯다	t͈ ɯ t̚ t͈ a̠
올리브	o̞ ʎ ʎ i b ɯ
폴란드	pʰ o̞ ɭ ɭ a̠ n d ɯ
켕기다	kʰ e̞ ŋ ɡ i d a̠
짱뚱어	t͡ɕ͈ a̠ ŋ t͈ u ŋ ʌ̹
믿다	m i t̚ t͈ a̠
문화원	m uː n β w a̠ w ʌ̹ n
녀성중음	ɲ j ʌ̹ sʰ ʌ̹ ŋ d͡ʑ u ŋ ɯ m
간지	k a̠ ɲ d͡ʑ i
단발	t a̠ː n b a̠ ɭ
공습	k o̞ː ŋ sʰ ɯ p̚
매음굴	m ɛː ɯ m ɡ u ɭ
참여	t͡ɕʰ a̠ m j ʌ̹
그리	k ɯ ɾ i
커플	kʰ ʌ̹ pʰ ɯ ɭ
광년	k w a̠ ŋ ɲ j ʌ̹ n
포트	pʰ o̞ tʰ ɯ
속이다	sʰ o̞ ɡ i d a̠
싸다	s͈ a̠ d a̠
연흔	j ʌ̹ n ɣ ɯ n
들숨	t ɯ ɭ sʰ u m
모형	m o̞ ʝ j ʌ̹ ŋ
작작	t͡ɕ a̠ k̚ t͡ɕ͈ a̠ k̚
애칭	ɛː t͡ɕʰ i ŋ
예정	j e̞ː d͡ʑ ʌ̹ ŋ
날고기	n a̠ ɭ ɡ o̞ ɡ i
체스	t͡ɕʰ e̞ sʰ ɯ
물망초	m u ɭ m a̠ ŋ t͡ɕʰ o̞
제단	t͡ɕ e̞ː d a̠ n
모레	m o̞ː ɾ e̞
가가우스어	k a̠ ɡ a̠ u sʰ ɯ ʌ̹
가숭어	k a̠ː sʰ u ŋ ʌ̹
물러나다	m u ɭ ɭ ʌ̹ n a̠ d a̠
우레	uː ɾ e̞
코멘트	kʰ o̞ m e̞ n tʰ ɯ
대전	t ɛː d͡ʑ ʌ̹ n
타타르어	tʰ a̠ tʰ a̠ ɾ ɯ ʌ̹
따사롭다	t͈ a̠ sʰ a̠ ɾ o̞ p̚ t͈ a̠
찡그리다	t͡ɕ͈ i ŋ ɡ ɯ ɾ i d a̠
레코드	ɾ e̞ kʰ o̞ d ɯ
망명	m a̠ ŋ m j ʌ̹ ŋ
가곡	k a̠ ɡ o̞ k̚
중부	t͡ɕ u ŋ b u
빈자	p i ɲ d͡ʑ a̠
와봐	w a̠ː b w a̠
아무리	a̠ː m u ɾ i
절차	t͡ɕ ʌ̹ ʎ t͡ɕʰ a̠
늦추다	n ɯ t̚ t͡ɕʰ u d a̠
장가	t͡ɕ a̠ː ŋ ɡ a̠
계	k j e̞
아씨	a̠ː ɕ͈ i
