intersyllabic	ɪ n ɚ s ə l æ b ə k
kashering	k ɑ ʃ ə ɹ ɪ ŋ
we're	w ɛ ə ɹ
datum	d ɑ t ə m
vaduz	v ə d u t s
rese	ɹ i z
changji	t͡ʃ ɑ ŋ d͡ʒ i
phrygia	f ɹ ɪ d ʒ i ə
sawney	s ɔ n i
laocoön	l e ɪ ɒ k ə w ɒ n
patient	p e ɪ ʃ ə n t
gizmo	ɡ ɪ z m o ʊ
i.e.	a ɪ i
thorough	θ ɜ ɹ o ʊ
simulation	s ɪ m j ə l e ɪ ʃ ə n
cultists	k ʌ l t ɪ s t s
immortality	ɪ m ɔ ɹ t æ l ə t i
sclerotic	s k l ɪ ɹ ɒ t ɪ k
protagonist	p ɹ o ʊ t æ ɡ ə n ɪ s t
buddies	b ʌ d i z
pierce	p ɪ ɹ s
dryden	d ɹ a ɪ d ə n
fatally	f e ɪ t ə l i
pleasures	p l ɛ ʒ ɚ z
y'ad	j æ d
turkmen	t ɝ k m ə n
aspirationalism	æ s p ə ɹ e ɪ ʃ ə n ə l ɪ z ə m
scone	s k o ʊ n
plugged	p l ʌ ɡ d
impermeability	ɪ m p ɝ m i ə b ɪ l ɪ t i
alibi	æ l ə b a ɪ
direct	d ə ɹ ɛ k t
chios	k i ɑ s
pleasaunce	p l ɛ z ə n s
syzygant	s ɪ z ɪ ɡ ə n t
mnemotechnical	n ɛ m ə ʊ t ɛ k n ɪ k ə l
bona	b ə ʊ n ə
publish	p ʌ b l ɪ ʃ
scat	s k æ t
slangster	s l æ ŋ s t ə ɹ
rhemes	ɹ i m z
restive	ɹ ɛ s t ɪ v
euthemia	j u θ i m i ə
subdued	s ə b d u d
baritone	b ɛ ɹ ɪ t o ʊ n
stratum	s t ɹ e ɪ t ə m
ossify	ɑ s ə f a ɪ
carboy	k ɑ ɹ b ɔ ɪ
abdominal	ə b d ɑ m ə n l̩
sapodilla	s æ p ə d ɪ l ə
glutinous	ɡ l u t ɪ n ə s
cooperation	k o w ɑ p ə ɹ e j ʃ ə n
janet	d͡ʒ æ n ɪ t
cooties	k u t i z
optimum	ɑ p t ɪ m ə m
describe	d ɪ s k ɹ a ɪ b
trifecta	t ɹ a ɪ f ɛ k t ə
teep	t i p
asceticism	ə s ɛ t ə s ɪ z ə m
frenemy	f ɹ ɛ n ɪ m i
consistent	k ə n s ɪ s t ə n t
wales	w e ɪ l z
nancyboy	n æ n s i b ɔ ɪ
abiogenic	e ɪ b a ɪ ə d͡ʒ ɛ n ɪ k
seat	s i t
asprout	ə s p ɹ a ʊ t
yield	j i l d
dearth	d ɝ θ
bendings	b ɛ n d ɪ ŋ z
mistry	m ɪ s t ɹ a ɪ
donegal	d ɑ n ɪ ɡ ɔ l
puckish	p ʌ k ɪ ʃ
longevous	l ɔ n d͡ʒ i v ə s
getter	ɡ ɛ t ə ɹ
sophomoric	s ɑ f ə m ɔ ɹ ɪ k
basement	b e ɪ s m ə n t
chair	t͡ʃ ɛ ə ɹ
impudence	ɪ m p j ə d ə n s
begorra	b i ɡ ɑ ɹ ə
names	n e ɪ m z
pension	p ɛ n ʃ ə n
grig	ɡ ɹ ɪ ɡ
israel	ɪ z ɹ i ə l
nineveh	n ɪ n ɪ v ə
officers	ɔ f ɪ s ɚ z
negarchy	n ɛ ɡ ɑ ɹ k i
foreigner	f ɔ ɹ ɪ n ɚ
grouped	ɡ ɹ u p t
fuchsine	f j u k s i n
below	b ə l o ʊ
synopsis	s ɪ n ɑ p s ɪ s
delaware	d ɛ l ə w ɛ ɹ
strict	s t ɹ ɪ k t
handwrit	h æ n d ɹ ɪ t
versatility	v ə ɹ s ə t ɪ l ɪ t i
cadr	k e ɪ d ə
kubernetes	k j u b ə n ɛ t ɪ s
capoeirista	k ɑ p ə w ɛ ɹ ɪ s t ə
rede	ɹ i d
roflmfao	ɹ ɑ f l̩ m ə f a ʊ
rushed	ɹ ʌ ʃ t
ordinance	ɔ ɹ d n ə n s
paganistically	p e ɪ ɡ ə n ɪ s t ɪ k ə l i
savoy	s ə v ɔ ɪ
satrap	s e ɪ t ɹ æ p
phonetic	f ə n ɛ t ɪ k
cindy	s ɪ n d i
desi	d e ɪ s i
wanda	w ɒ n d ə
tulpa	t ʌ l p ə
ideology	a ɪ d i ɑ l ə d͡ʒ i
therebehind	ð ɛ ə b ɪ h a ɪ n d
tyrol	t ɪ ɹ o ʊ l
ballcock	b ɔ l k ɒ k
trifles	t ɹ a ɪ̯ f l̩ z
grange	ɡ ɹ e ɪ n d ʒ
baptized	b æ p t a ɪ z d
bosniac	b ɒ z n ɪ æ k
zoea	z o ʊ i ə
bistro	b ɪ s t ɹ o ʊ
faculties	f æ k ə l t i z
chowse	t ʃ a ʊ s
droop	d ɹ u p
churro	t ʃ ʊ ɹ o ʊ
angola	æ ŋ ɡ o ʊ l ə
augury	ɔ ɡ j ʊ ɹ i
coats	k o ʊ t s
enzyme	ɛ n z a ɪ m
studies	s t ʌ d i z
blotto	b ə l o ʊ t o ʊ
lavish	l æ v ɪ ʃ
supervacaneous	s u p ə ɹ v ə k e ɪ n ɪ ə s
abnegation	æ b n ɪ ɡ e ɪ ʃ ə n
abalienate	æ b e ɪ l i ə n e ɪ t
bc	b i s i
babbies	b æ b i z
remix	ɹ i m ɪ k s
nondescript	n ɑ n d ə s k ɹ ɪ p t
unix	j u n ɪ k s
nubile	n u b a ɪ l
communist	k ɒ m j ə n ɪ s t
asseveration	ə s ɛ v ə ɹ e ɪ ʃ ə n
categorical	k æ t ə ɡ ɔ ɹ ɪ k ə l
brocciu	b ɹ ɒ t͡ʃ u
bounteous	b a ʊ n t ʃ ə s
hairy	h ɛ ə ɹ i
scythian	s ɪ ð i ə n
progress	p ɹ ɑ ɡ ɹ ɛ s
tangerine	t æ n d ʒ ə ɹ i n
fanne	f æ n
camping	k æ m p ɪ ŋ
joyous	d͡ʒ ɔ ɪ ə s
moo	m u
etymologies	ɛ t ɪ m ɒ l ə d ʒ i z
vole	v ə ʊ l
pulpit	p ʊ l p ɪ t
diff	d ɪ f
rebuff	ɹ i b ʌ f
rotatory	ɹ ə ʊ t e ɪ t ə ɹ i
transfeminated	t ɹ æ n z f ɛ m ɪ n e ɪ t ɪ d
scammer	s k æ m ɚ
tuple	t ʌ p ə l
abductores	æ b d ə k t ɔ ɹ i z
tcler	t ɪ k l ə ɹ
achoo	ɑ t͡ʃ u
members	m ɛ m b ɚ z
prepend	p ɹ ɪ p ɛ n d
parnell	p ɑ n ɛ l
cofounder	k o ʊ f a ʊ n d ɚ
aberdavine	æ b ə d ə v a ɪ n
fumed	f j u m d
perspective	p ɚ s p ɛ k t ɪ v
ret	ɹ ɛ t
amethysts	æ m ə θ ɪ s t s
shenyi	ʃ ɛ n i
superb	s ə p ɝ b
woolwich	w ʊ l ɪ t͡ʃ
heartily	h ɑ ɹ t ɪ l i
dulse	d ʌ l s
confucius	k ə n f j u ʃ ə s
abelmosk	e ɪ b l m ɑ s k
florentine	f l ɔ ɹ ə n t i n
absolutive	æ b s ə l u t ɪ v
senior	s i n j ɚ
sing	s ɪ ŋ
clooney	k l u n i
'tshall	t͡ʃ æ l
cocks	k ɒ k s
amphibian	æ m f ɪ b ɪ ə n
bloaty	b l o ʊ t i
milieu	m ɪ l j ʊ
plotlessness	p l ɑ t l ə s n ə s
scissors	s ɪ z ɚ z
wafture	w ɑ f t͡ʃ ɚ
frounce	f ɹ a ʊ n s
reasons	ɹ i z ə n z
interagency	ɪ n t ə ɹ e ɪ d͡ʒ ə n s i
agglutinin	ə ɡ l u t ɪ n ɪ n
wererat	w ɪ ɹ æ t
tait	t e ɪ t
produced	p ɹ ə d u s t
automagical	ɑ t o ʊ m æ d ʒ ɪ k ə l
blindly	b l a ɪ n d l i
ceiling	s i l ɪ ŋ
flint	f l ɪ n t
behalf	b ɪ h æ f
alive	ə l a ɪ v
discomfort	d ɪ s k ʌ m f ɚ t
stalin	s t ɑ l ɪ n
jynges	d͡ʒ ɪ n d͡ʒ i z
halite	h e ɪ l a ɪ t
genital	d ʒ ɛ n ɪ t ə l
avoids	ə v ɔ ɪ d z
priesthood	p ɹ i s t h ʊ d
bekilted	b ɪ k ɪ l t ə d
october	ɑ k t o ʊ b ə ɹ
destroy	d ɪ s t ɹ ɔ ɪ
ikat	i k æ t
claw	k l ɔ
psychology	s a ɪ k ɑ l ə d ʒ i
volvulus	v ɑ l v j ə l ə s
invalid	ɪ n v æ l ɪ d
leister	l i s t ɚ
blackface	b l æ k f e ɪ s
cathouse	k a t h a ʊ s
alveolar	æ l v i ə l ɚ
antonio	æ n t o ʊ n i o ʊ
ghana	ɡ ɑ n ə
palletise	p æ l ə t a ɪ z
vigorous	v ɪ ɡ ə ɹ ə s
acting	æ k t ɪ ŋ
agnathan	æ ɡ n æ θ ə n
panglossian	p æ n ɡ l ɔ s i ə n
yamen	j ɑ m ə n
printed	p ɹ ɪ n t ɪ d
memphis	m ɛ m f ɪ s
redshift	ɹ ɛ d ʃ ɪ f t
reveal	ɹ ə v i l
poof	p u f
lasting	l æ s t ɪ ŋ
zoroastrian	z o ʊ ɹ o ʊ æ s t ɹ i ə n
riffraff	ɹ ɪ f ɹ æ f
sandthorn	s æ n d θ ɔ ɹ n
ergot	ɜ ɡ ə t
obsolescent	ɑ b s ə l ɛ s ə n t
malcolm	m æ l k ə m
assize	ə s a ɪ z
eagle	i ɡ ə l
podgorica	p ɒ d ɡ ə ɹ ɪ t s a
lessen	l ɛ s ə n
frenchify	f ɹ ɛ n t ʃ ɪ f a ɪ
čiriklo	t͡ʃ i ɹ i k l o
mitosis	m a ɪ t o ʊ s ɪ s
exhaustiveness	ɛ ɡ z ɑ s t ɪ v n ə s
bioinformatics	b a ɪ o ʊ ɪ n f ɚ m æ t ɪ k s
catanduanes	k ə t ə n d ʊ ɑ n ɛ s
liposuction	l a i p o s ʌ k ʃ n̩
satterly	s æ t ɚ l i
ode	o ʊ d
pores	p ɔ ɹ z
octene	ɒ k t i n
tetchy	t ɛ t ʃ i
duh	d ʌ
fowls	f a ʊ l z
paddock	p æ d ə k
panacherie	p ə n æ ʃ ə ɹ i
longer	l ɔ ŋ ɡ ɚ
newbs	n u b z
gypsum	d ʒ ɪ p s ə m
pastie	p e ɪ s t i
mum	m ʌ m
enchilada	ɛ n t ʃ ɪ l ɑ d ə
century	s ɛ n t͡ʃ ɹ i
synecdoche	s ɪ n ɛ k d o ʊ k i
epitomic	ɛ p i t ɒ m ɪ k
polymath	p ɑ l ɪ m æ θ
disponge	d ɪ s p ʌ n d͡ʒ
circular	s ɝ k j ə l ɚ
who's	h u z
abaissé	ə b e ɪ s e ɪ
chomps	t͡ʃ ɔ m p s
patience	p e ɪ ʃ ə n s
barrette	b ə ɹ ɛ t
slung	s l ʌ ŋ
catastrophe	k ə t æ s t ɹ ə f i
hypaethral	h ʌ ɪ p i θ ɹ ə l
mortality	m ɔ ɹ t æ l ɪ t i
schuyler	s k a ɪ l ɚ
designs	d ɪ z a ɪ n z
embezzlement	ə m b ɛ z ə l m ə n t
ablastin	ə b l æ s t ə n
hypnosis	h ɪ p n o ʊ s ɪ s
biddeford	b ɪ d ə f ɚ d
yanqui	j æ ŋ k i
jaguar	d ʒ æ ɡ j u ɑ ɹ
arctic	ɑ ɹ k t ɪ k
toman	t ʌ m ə n
forefather	f ɔ ɹ f ɑ ð ɚ
binitarian	b ɪ n ɪ t ɛ ə ɹ i ə n
pice	p a ɪ s
returned	ɹ ɪ t ɝ n d
linsheng	l ɪ n ʃ ɛ ŋ
omer	o ʊ m ə ɹ
dielectric	d a ɪ ə l ɛ k t ɹ ɪ k
solely	s o ʊ l l i
derivatization	d ə ɹ ɪ v ə t ə z e ɪ ʃ ə n
sook	s ʊ k
wills	w ɪ l z
genizot	ɡ ɪ n i z o ʊ t
aaron	ɛ ɹ ə n
areek	ə ɹ i k
doctorate	d ɑ k t ə ɹ e ɪ t
gulliver	ɡ ʌ l ɪ v ə ɹ
bumblebee	b ʌ m b l̩ b i
toxicity	t ɒ k s ɪ s ə t i
ferret	f ɛ ɹ ɪ t
kate	k e ɪ t
arabian	ə ɹ e ɪ b i ə n
receipt	ɹ ɪ s i t
poof	p ʊ f
liable	l a ɪ̯ ə b ə l
sept	s ɛ p t
apocope	ə p ɒ k ə p i
nigella	n a ɪ d͡ʒ ɛ l ə
offering	ɔ f ə ɹ ɪ ŋ
geocentric	d ʒ i o ʊ s ɛ n t ɹ ɪ k
moloch	m ɑ l ə k
relocations	ɹ i l ə ʊ k e ɪ ʃ ə n z
superfluous	s u p ɝ f l u ə s
undecillion	ʌ n d ə s ɪ l i ə n
logistics	l ə d ʒ ɪ s t ɪ k s
magnanimity	m æ ɡ n ə n ɪ m ɪ t i
palate	p æ l ə t
mooli	m u l i
alexandria	æ l ə ɡ z æ n d ɹ i ə
psalms	s ɑ m z
wert	w ɝ t
ghoti	ɡ ə ʊ t i
bippy	b ɪ p i
manses	m æ n s ɪ z
armchair	ɑ ɹ m t ʃ ɛ ɚ
gurnard	ɡ ɚ n ɚ d
abyssinian	æ b ɪ s ɪ n i ə n
akoasm	æ k ə ʊ æ z ə m
comber	k ɑ m b ɚ
pickaxe	p ɪ k æ k s
bdelygmia	d ɛ l ɪ ɡ m i ə
labyrinthine	l æ b ə ɹ ɪ n θ i n
sabayon	s ɑ b a ɪ o ʊ n
calm	k a ɹ m
declaration	d ɛ k l ə ɹ e ɪ ʃ ə n
sag	s æ ɡ
yahoo	j ə h u
naturalize	n æ t ʃ ɹ ə l a ɪ z
antonym	æ n t ə n ɪ m
evangelic	i v æ n d ʒ ɛ l ɪ k
conflict	k ɑ n f l ɪ k t
paradox	p ɛ ɹ ə d ɑ k s
girly	ɡ ɝ l i
cidr	s a ɪ d ɹ
microexpression	m a ɪ k ɹ ə ʊ ɪ k s p ɹ ɛ ʃ ə n
antineoplastic	æ n t a ɪ n i ə p l æ s t ɪ k
gluten	ɡ l u t n̩
vehemence	v i ə m ə n t s
cervantes	s ə r v æ n t i z
amp	æ m p
cajole	k ə d ʒ o ʊ l
asteroid	æ s t ə ɹ o ɪ d
stormtossed	s t ɔ ɹ m t ɔ s t
justify	d ʒ ʌ s t ɪ f a ɪ
kif	k i f
foment	f ə m ɛ n t
brang	b ɹ æ ŋ
ching	t ʃ ɪ ŋ
laverbread	l ɑ v ə ɹ b ɹ ɛ d
we	w i
view	v j u
rejoin	ɹ ɪ d͡ʒ ɔ ɪ n
cathar	k æ θ ɑ ɹ
watt	w ɑ t
gallic	ɡ æ l ɪ k
cheat	t ʃ i t
tried	t ɹ a ɪ d
abstemiously	æ b s t i m i ə s l i
leishmaniasis	l i ʃ m ə n a ɪ ə s ɪ s
dominican	d ə m ɪ n ɪ k ə n
ephod	ɛ f ɒ d
reglet	ɹ ɛ ɡ l ɪ t
bindweed	b a ɪ n d w i d
planemo	p l æ n ə m o ʊ
reputable	ɹ ɛ p j ʊ t ə b ə l
adraw	ə d ɹ ɔ
blading	b l e ɪ d ɪ ŋ
autumn	ɔ t ə m
plankton	p l æ ŋ k t ə n
terbium	t ɜ ɹ b i ə m
abyssinia	æ b ə s ɪ n i ə
inspection	ɪ n s p ɛ k ʃ ə n
instruction	ɪ n s t ɹ ʌ k ʃ ə n
sinecure	s ɪ n ə k j ʊ ɹ
cornea	k ɔ ɹ n i ə
manchester	m æ n t ʃ ɛ s t ɚ
bullmastiff	b ʊ l m æ s t ɪ f
oestrus	i s t ɹ ə s
ceredigion	k ɛ ɹ ə d ɪ ɡ i ɒ n
blanket	b l æ ŋ k ɪ t
deafs	d ɛ f s
nest	n ɛ s t
suffices	s ə f a ɪ s ə z
length	l ɛ n t θ
aback	ə b æ k
nolan	n o ʊ l ə n
houthi	h u θ i
nee	n i
rotate	ɹ o ʊ t e ɪ t
radial	ɹ e ɪ d i ə l
jaboticaba	d ʒ æ b ɒ t ɪ k ɑ b ə
doogh	d u ɡ
example	ɪ ɡ z æ m p l̩
birdy	b ɚ d i
biology	b a ɪ ɑ l ə d ʒ i
prom	p ɹ ɑ m
minute	m ɪ n ɪ t
horace	h ɔ ɹ ə s
confusedly	k ə n f j u z d l i
sandwich	s æ m ɪ t͡ʃ
linking	l ɪ ŋ k ɪ ŋ
fret	f ɹ ɛ t
creepypasta	k ɹ i p i p æ s t ə
mo	m ə ʊ
asperitas	æ s p ɛ ɹ ɪ t a s
passenger	p æ s ə n d͡ʒ ɚ
agentic	e ɪ d ʒ ɛ n t ɪ k
monroe	m ə n ɹ o ʊ
baritsu	b ɑ ɹ ɪ t s u
cauma	k a ʊ m ə
sometimes	s ʌ m t a ɪ m z
evert	i v ɝ t
azalea	ə z e ɪ l i ə
governments	ɡ ʌ v ɚ n m ə n t s
dilution	d ɪ l u ʃ ə n
typhoon	t a ɪ f u n
rigmarole	ɹ ɪ ɡ m ə ɹ o ʊ l
hebetude	h ɛ b ə t u d
beethoven	b e ɪ t o ʊ v ə n
seven	s ɛ v ə n
rookie	ɹ ʊ k i
virgula	v ə ɹ ɡ j ʊ l ə
radiophoto	ɹ e ɪ d ɪ ə ʊ f ə ʊ t ə ʊ
wickedness	w ɪ k ɪ d n ə s
mnemosyne	n ɪ m ɒ z ɪ n i
symploce	s ɪ m p l o ʊ s i
yippee	j ɪ p i
cellar	s ɛ l ɚ
dicky	d ɪ k i
aegrotat	ʌ ɪ ɡ ɹ ə ʊ t æ t
daalder	d ɑ l d ə ɹ
skamania	s k ə m e ɪ n i ə
stagger	s t æ ɡ ɚ
hosanna	h o ʊ z æ n ə
trisha	t ɹ ɪ ʃ ə
agitation	æ d͡ʒ ɪ t e ɪ ʃ ə n
ecphrastic	ɛ k f ɹ æ s t ɪ k
endometrial	e n d ə m i t ɹ i ə l
postbourgeois	p ə ʊ s t b ʊ ə ʒ w ɑ
regulated	ɹ ɛ ɡ j ə l e ɪ t ɪ d
improper	ɪ m p ɹ ɑ p ɚ
lightsaber	l a ɪ t s e ɪ b ɚ
shisha	ʃ i ʃ ə
brittany	b ɹ ɪ t ə n i
overtaken	o v ə ɹ t e ɪ k ə n
bailiffs	b e ɪ l ɪ f s
midas	m a ɪ d ə s
akhenaten	æ k ə n ɑ t ə n
lagoon	l ə ɡ u n
dissertation	d ɪ s ɚ t e ɪ ʃ ə n
pentad	p ɛ n t æ d
proselytize	p ɹ ɑ z ə l ɪ t a ɪ z
fugues	f j u ɡ z
aabomycin	æ b o ʊ m a ɪ s ɪ n
personable	p ɜ ɹ s ə n ə b ə l
schlemiel	ʃ l ə m i l
deadfall	d ɛ d f ɑ l
our	æ ɔ ə
breeding	b ɹ i d ɪ ŋ
huffy	h ʌ f i
infinitive	ɪ n f ɪ n ɪ t ɪ v
hereafter	h ɪ ɹ æ f t ɚ
euhemerism	j u h i m ə r ɪ z ə m
nepal	n ə p ɔ l
paillasse	p æ l ɪ ɑ s
mass	m æ s
prowled	p ɹ a ʊ l d
leporine	l ɛ p ə ɹ a ɪ n
repartee	ɹ ɛ p ɑ ɹ t e ɪ
presume	p ɹ ə z j u m
crowning	k ɹ a ʊ n ɪ ŋ
lower	l a ʊ ɚ
glaister	ɡ l e ɪ s t ə ɹ
proctopathy	p ɹ ɑ k t ɑ p ə θ i
zoonosis	z o ʊ ə n o ʊ s ɪ s
falchion	f ɔ l t ʃ ə n
macrons	m e ɪ k ɹ ɒ n z
tuft	t ʌ f t
redneck	ɹ ɛ d n ɛ k
carborundum	k ɑ ɹ b ə ɹ ʌ n d ə m
slurpy	s l ɜ ɹ p i
skates	s k e ɪ t s
employer	ɛ m p l ɔ ɪ ɚ
lilac	l a ɪ l æ k
bellwether	b ɛ l w ɛ ð ɚ
anthropologic	æ n θ ɹ o ʊ p o ʊ l ɑ d͡ʒ ɪ k
thank	θ æ ŋ k
disinfection	d ɪ s ɪ n f ɛ k ʃ ə n
sanctimonious	s æ ŋ k t ɪ m o ʊ n i ə s
leeward	l i w ə ɹ d
smocking	s m ɑ k ɪ ŋ
kaid	k ɑ i d
mistral	m ɪ s t ɹ ɑ l
ruthlessly	ɹ u θ l ɪ s l i
abearance	ə b ɜ ɹ ə n s
juliet	d ʒ u l i ə t
urea	j ʊ ɹ i ə
bewind	b ə w a ɪ n d
dogsbody	d ɑ ɡ z b ɑ d i
laicism	l e ɪ ɪ k ɪ z ə m
endymion	ɛ n d ɪ m i ə n
aaronite	æ ɹ ə n a ɪ t
bakelite	b e ɪ k ə l a ɪ t
apropos	æ p ɹ ə p o ʊ
callipygous	k æ l ɪ p ɪ d ʒ ə s
newfangled	n u f æ ŋ ɡ ə l d
exequy	ɛ k s ɪ k w i
septum	s ɛ p t ə m
biostatistical	b a ɪ o ʊ s t ə t ɪ s t ɪ k l̩
incautious	ɪ n k ɑ ʃ ə s
process	p ɹ ə s ɛ s
climbed	k l a ɪ m d
changeset	t ʃ e ɪ n d ʒ s ɛ t
simpler	s ɪ m p l ɚ
scaur	s k ɔ
semasiology	s ɪ m e ɪ s i ɑ l ə d ʒ i
copay	k o ʊ p e ɪ
synth	s ɪ n θ
strainer	s t ɹ e ɪ n ɚ
dicacious	d a ɪ k e ɪ ʃ ə s
hannibalic	h æ n ɪ b æ l ɪ k
decameron	d ɪ k æ m ə ɹ ɑ n
philosopher	f ə l ɑ s ə f ə ɹ
rus	ɹ ʌ s
bakehouse	b e ɪ k h a ʊ s
car	k ɑ ɹ
adactylous	e ɪ d æ k t ɪ l ə s
microsoft	m a ɪ k ɹ ə s ɑ f t
antipathy	æ n t ɪ p ə θ i
newel	n u ə l
rouge	ɹ u ʒ
bloodwite	b l ʌ d w a ɪ t
orthoepist	ɔ ɹ θ o ʊ ɛ p ɪ s t
semantogram	s ɪ m æ n t ə ɡ ɹ æ m
engrafts	ɪ ŋ ɡ ɹ æ f t s
cosplay	k o ʊ s p l e ɪ
thanksgiving	θ æ ŋ k s ɡ ɪ v ɪ ŋ
reimbursement	ɹ i ɪ m b ɜ s m ə n t
elusive	ɪ l u s ɪ v
acaciin	ə k e ɪ s i ɪ n
lymington	l ɪ m ɪ ŋ t ə n
corrected	k ə ɹ ɛ k t ɪ d
zodiac	z o ʊ d ɪ æ k
ursine	ɝ s ɪ n
ursid	ɝ s ɪ d
permission	p ɚ m ɪ ʃ ə n
heptagon	h ɛ p t ə ɡ ɒ n
impassive	ɪ m p æ s ɪ v
mozambique	m o ʊ z æ m b i k
inferno	ɪ n f ɝ n o ʊ
conformation	k ɑ n f o ʊ ɹ m e ɪ ʃ ə n
cheeked	t ʃ i k t
hydrargyrum	h a ɪ d ɹ ɑ d͡ʒ ɪ ɹ ə m
mugging	m ʌ ɡ ɪ ŋ
noted	n o ʊ t ɪ d
stigma	s t ɪ ɡ m ə
saithe	s e ɪ ð
surprised	s ə p ɹ a ɪ z d
north	n o ɹ θ
ole	o l ɛ j
syringa	s ɪ ɹ ɪ ŋ ɡ ə
forespeak	f ɔ ɹ s p i k
stupor	s t u p ə ɹ
justice	d ʒ ʌ s t ɪ s
abkhazia	æ b k e ɪ z i ə
lamprey	l æ m p ɹ e ɪ
gif	d ʒ ɪ f
bides	b a ɪ d z
bonifacio	b ə n i f ɑ t ʃ o ʊ
kawaii	k ə w a ɪ i
pest	p ɛ s t
polio	p o ʊ l i o ʊ
mahayana	m ʌ h ə j ɑ n ə
metronome	m ɛ t ɹ ə n o ʊ m
taz	t æ z
bliss	b l ɪ s
sizz	s ɪ z
wreathy	ɹ i ð i
lethal	l i θ ə l
baptism	b æ p t ɪ z ə m
clinamen	k l a ɪ n e ɪ m ə n
agnatha	æ ɡ n ə θ ə
dispute	d ɪ s p j u t
heap	h i p
hart	h ɑ ɹ t
insular	ɪ n s j ə l ɚ
microwave	m a ɪ k ɹ ə w e ɪ v
hyper	h a ɪ p ɚ
jumpy	d ʒ ʌ m p i
camelot	k æ m ə l ɒ t
ersatz	ɝ s æ t s
blog	b l ɒ ɡ
humbug	h ə m b ə ɡ
glance	ɡ l æ n s
gormy	ɡ ɔ m i
beeswing	b i z w ɪ ŋ
unless	ə n l ɛ s
abacus	æ b ə k ə s
triphone	t ɹ a ɪ f ə ʊ n
catching	k ɛ t ʃ ɪ ŋ
insipid	ɪ n s ɪ p ɪ d
chem	k ɛ m
holocost	h ɑ l ə k ɑ s t
taiwan	t a ɪ w ɑ n
cato	k e ɪ t o ʊ
effervesce	ɛ f ə ɹ v ɛ s
lazes	l e ɪ z ɪ z
alkaloid	æ l k ə l ɔ ɪ d
beading	b i d ɪ ŋ
lambent	l æ m b ə n t
eisteddfod	ə s t ɛ d f ə d
heliocentric	h i l i o ʊ s ɛ n t ɹ ɪ k
freighting	f ɹ e ɪ t ɪ ŋ
halide	h æ l a ɪ d
ukie	j u k i
atavism	æ t ə v ɪ z ə m
acetose	æ s ɪ t o ʊ s
hemicryptophyte	h ɛ m ɪ k ɹ ɪ p t ə ʊ f a ɪ t
referential	ɹ ɛ f ə ɹ ɛ n ʃ ə l
ich	i t ʃ
measures	m ɛ ʒ ɚ z
awlwort	ɔ l w ɜ ɹ t
zichyújfalu	z i t͡ʃ i u j f ɒ l u
baltic	b ɔ l t ɪ k
eton	i t ə n
azurophil	ə z j ʊ ə ɹ ə f ɪ l
nonius	n ə ʊ n ɪ ə s
peregrine	p e ɹ ɪ ɡ ɹ ɪ n
aggressive	ə ɡ ɹ ɛ s ɪ v
betcha	b ɛ t ʃ ə
pristine	p ɹ ɪ s t i n
verbatim	v ɚ b e ɪ t ɪ m
infinity	ɪ n f ɪ n ɪ t i
resemblant	ɹ ɪ z ɛ m b l ə n t
strontian	s t ɹ ɒ n t i ə n
arow	ə ɹ o ʊ
radiance	ɹ e ɪ d i ə n s
braden	b ɹ e ɪ d ə n
width	w ɪ θ
ekka	ɛ k ə
member	m ɛ m b ɚ
prochronisms	p ɹ o ʊ k ɹ ə n ɪ z m z
lamplight	l æ m p l a ɪ t
whine	w a ɪ n
zoology	z u ɑ l ə d ʒ i
curly	k ɝ l i
keynes	k e ɪ n z
acanthocephalid	ə k æ n t θ ə s ɛ f ə l ɪ d
scot	s k ɑ t
pomalidomide	p ə ʊ m ə l ɪ d ə m a ɪ d
taxis	t æ k s ɪ s
asian	e ɪ ʒ ə n
gadgie	ɡ æ d ʒ i
ourselves	ɑ ɹ s ɛ l v z
squishy	s k w ɪ ʃ i
excused	ɛ k s k j u z d
cous	k ʌ z
gdańsk	ɡ ə d ɑ n s k
baggage	b æ ɡ ɪ d ʒ
flower	f l o ʊ ɚ
heroes	h i ɹ o ʊ z
flea	f l i
epiphragm	ɛ p ɪ f ɹ æ m
whichever	w ɪ t ʃ ɛ v ɚ
hierocracy	h a ɪ ə ɹ ɑ k ɹ ə s i
thrilled	θ ɹ ɪ l d
cordelia	k ɔ ɹ d i l i ə
april	e ɪ p ɹ ə l
abdominohysterotomy	æ b d ɑ m ɪ n o ʊ h ɪ s t ɚ ɹ ɑ t ə m i
lexicography	l ɛ k s ɪ k ɑ ɡ ɹ ə f i
arbitrage	ɑ ɹ b ɪ t ɹ ɪ d ʒ
matchy	m æ t ʃ i
wain	w e ɪ n
andre	ɑ n d ɹ ɪ
ramify	ɹ æ m ə f a ɪ
reap	ɹ i p
aken	e ɪ k ə n
cpn	s i p i ɛ n
doctrinal	d ɑ k t ɹ a ɪ n ə l
improvisatrice	ɪ m p ɹ ɒ v ə z ə t ɹ i t ʃ i
tangy	t æ ŋ i
enema	ɛ n ə m ə
arrived	ə ɹ a ɪ v d
qapla'	k ɑ p l ɑ ʔ
see't	s i t
audiation	ɔ d i e ɪ ʃ ə n
lifeless	l a ɪ f l ə s
manual	m æ n j ə w ə l
gusset	ɡ ʌ s ɪ t
tuff	t ʌ f
cooning	k u n ɪ ŋ
fluorapatite	f l ʊ ə ɹ æ p ə t a ɪ t
